driverId,eventTime,eventType
20,09:56.9,Normal
19,09:57.1,Normal
30,09:57.3,Normal
26,09:57.3,Normal
21,09:57.7,Normal
16,09:58.0,Normal
24,09:58.2,Normal
20,09:58.7,Normal
13,09:57.7,Normal
25,09:57.7,Normal
27,09:58.2,Normal
21,09:58.6,Normal
32,09:58.9,Normal
30,09:59.0,Normal
31,09:58.9,Normal
26,09:59.0,Normal
28,09:59.5,Normal
20,09:59.5,Normal
22,09:59.7,Normal
26,09:59.8,Normal
13,10:00.1,Normal
10,10:00.1,Normal
14,10:00.7,Normal
23,10:00.1,Normal
15,10:00.1,Normal
16,10:00.7,Normal
24,10:00.9,Normal
25,10:04.8,Normal
27,10:05.1,Normal
18,10:05.2,Normal
15,10:05.1,Normal
12,10:05.2,Normal
19,10:05.8,Normal
23,10:05.5,Normal
12,10:06.1,Normal
18,10:06.1,Normal
29,10:06.7,Normal
29,10:05.9,Normal
32,10:06.2,Normal
23,10:06.4,Normal
17,10:06.9,Normal
23,10:07.2,Normal
32,10:06.9,Normal
10,10:07.3,Normal
15,10:07.7,Normal
20,10:07.5,Normal
32,10:07.9,Normal
20,10:08.3,Normal
31,10:08.5,Normal
17,10:07.8,Normal
22,10:08.2,Normal
26,10:08.5,Normal
32,10:08.8,Normal
16,10:09.1,Normal
27,10:08.9,Normal
28,10:09.1,Normal
13,10:09.5,Normal
18,10:09.6,Normal
23,10:10.0,Normal
21,10:09.5,Normal
27,10:09.8,Normal
30,10:10.4,Normal
27,10:10.7,Normal
31,10:10.2,Normal
19,10:10.3,Normal
10,10:10.9,Normal
14,10:11.2,Normal
32,10:11.6,Normal
13,10:12.1,Normal
17,10:12.4,Normal
24,10:10.7,Normal
11,10:10.9,Normal
29,10:11.2,Normal
16,10:11.5,Normal
19,10:12.1,Normal
16,10:12.3,Normal
24,10:12.5,Normal
19,10:17.5,Normal
11,10:17.2,Normal
24,10:17.4,Normal
32,10:17.6,Normal
28,10:17.7,Normal
17,10:18.0,Normal
13,10:18.2,Normal
27,10:18.5,Normal
21,10:18.8,Normal
24,10:18.3,Normal
17,10:19.0,Normal
19,10:19.2,Normal
18,10:19.7,Normal
25,10:18.7,Normal
31,10:18.9,Normal
26,10:20.0,Normal
30,10:19.3,Normal
27,10:19.4,Normal
27,10:20.3,Normal
31,10:19.8,Normal
17,10:20.7,Normal
13,10:20.8,Normal
20,10:20.3,Normal
25,10:20.5,Normal
26,10:20.8,Normal
27,10:24.8,Normal
22,10:24.9,Normal
17,10:25.2,Normal
31,10:25.1,Normal
24,10:25.4,Normal
25,10:25.7,Normal
10,10:26.0,Normal
15,10:26.2,Normal
31,10:25.9,Normal
29,10:26.3,Normal
12,10:26.5,Normal
28,10:26.4,Normal
10,10:26.8,Normal
28,10:27.2,Normal
21,10:27.4,Normal
20,10:27.7,Normal
17,10:28.0,Normal
30,10:26.6,Normal
25,10:28.4,Normal
26,10:27.2,Normal
24,10:27.3,Normal
22,10:27.6,Normal
29,10:28.0,Normal
27,10:28.3,Normal
22,10:28.5,Normal
28,10:32.5,Normal
14,10:32.7,Normal
31,10:32.8,Normal
13,10:33.1,Normal
14,10:33.5,Normal
21,10:33.6,Normal
30,10:33.8,Normal
18,10:33.2,Normal
22,10:34.3,Normal
25,10:34.6,Normal
17,10:35.1,Normal
20,10:35.4,Normal
32,10:35.5,Normal
30,10:35.7,Normal
22,10:33.6,Normal
23,10:36.3,Normal
20,10:33.7,Normal
13,10:34.1,Normal
26,10:34.4,Normal
11,10:34.7,Normal
13,10:34.9,Normal
22,10:35.3,Normal
24,10:35.5,Normal
12,10:36.2,Normal
21,10:36.4,Normal
16,10:36.4,Normal
28,10:36.8,Normal
23,10:37.1,Normal
19,10:36.4,Normal
25,10:37.3,Normal
13,10:36.7,Normal
14,10:37.8,Normal
31,10:37.1,Normal
23,10:38.0,Normal
18,10:37.3,Normal
21,10:38.3,Normal
15,10:38.4,Normal
15,10:37.6,Normal
31,10:38.0,Normal
25,10:38.3,Normal
29,10:39.0,Normal
18,10:39.2,Normal
14,10:38.6,Normal
22,10:39.6,Normal
25,10:39.1,Normal
32,10:39.1,Normal
20,10:39.5,Normal
24,10:39.7,Normal
21,10:40.0,Normal
27,10:40.1,Normal
10,10:40.1,Normal
22,10:40.6,Normal
29,10:40.9,Normal
23,10:40.6,Normal
24,10:40.6,Normal
19,10:41.0,Normal
28,10:41.0,Normal
12,10:41.1,Normal
24,10:41.5,Normal
27,10:41.8,Normal
32,10:41.8,Normal
19,10:41.9,Normal
23,10:42.2,Normal
30,10:41.9,Normal
32,10:42.7,Normal
12,10:42.8,Normal
24,10:42.4,Normal
19,10:42.7,Normal
28,10:42.8,Normal
16,10:43.3,Normal
24,10:43.1,Normal
21,10:43.6,Normal
15,10:43.6,Normal
11,10:43.5,Normal
14,10:43.9,Normal
23,10:44.0,Normal
28,10:44.5,Normal
25,10:44.7,Normal
18,10:44.2,Normal
11,10:44.5,Normal
27,10:45.1,Normal
19,10:44.6,Normal
18,10:45.2,Normal
28,10:45.3,Normal
26,10:45.3,Normal
24,10:45.6,Normal
31,10:45.9,Normal
23,10:45.8,Normal
29,10:46.2,Normal
30,10:46.2,Normal
11,10:46.2,Normal
20,10:46.7,Normal
11,10:47.0,Normal
23,10:46.7,Normal
24,10:47.2,Normal
31,10:47.6,Normal
26,10:47.0,Normal
30,10:47.1,Normal
20,10:47.5,Normal
14,10:55.4,Normal
31,10:55.5,Normal
30,10:55.9,Normal
27,10:55.9,Normal
13,10:56.1,Normal
16,10:56.5,Normal
24,10:56.0,Normal
17,10:56.3,Normal
29,10:56.8,Normal
22,10:56.9,Normal
17,10:57.2,Normal
28,10:56.7,Normal
15,10:56.8,Normal
21,10:57.3,Normal
15,10:57.6,Normal
29,10:57.6,Normal
30,10:57.7,Normal
12,10:58.0,Normal
23,10:58.1,Normal
16,10:58.2,Normal
29,10:58.4,Normal
24,10:58.7,Normal
27,10:58.5,Normal
17,10:58.9,Normal
31,10:59.2,Normal
21,10:59.2,Normal
14,11:07.1,Normal
30,11:07.6,Normal
21,11:07.2,Normal
28,11:07.5,Normal
31,11:07.8,Normal
22,11:07.8,Normal
24,11:08.0,Normal
18,11:08.0,Normal
28,11:08.3,Normal
20,11:08.3,Normal
27,11:08.6,Normal
14,11:08.9,Normal
22,11:08.6,Normal
13,11:09.4,Normal
26,11:09.1,Normal
32,11:09.6,Normal
30,11:09.3,Normal
14,11:09.8,Normal
17,11:09.7,Normal
30,11:10.1,Normal
25,11:10.6,Normal
24,11:09.8,Normal
12,11:10.2,Normal
17,11:10.6,Normal
15,11:18.5,Normal
10,11:18.6,Normal
17,11:18.7,Normal
11,11:19.0,Normal
10,11:19.5,Normal
23,11:19.5,Normal
23,11:18.7,Normal
27,11:19.1,Normal
29,11:20.0,Normal
26,11:19.2,Normal
23,11:20.3,Normal
18,11:20.7,Normal
17,11:19.7,Normal
26,11:21.0,Normal
15,11:21.1,Normal
31,11:21.5,Normal
32,11:20.1,Normal
30,11:21.9,Normal
16,11:20.3,Normal
28,11:20.7,Normal
12,11:20.8,Normal
23,11:21.2,Normal
18,11:21.6,Normal
19,11:21.7,Normal
26,11:21.9,Normal
16,11:30.1,Normal
10,11:22.1,Normal
24,11:30.2,Normal
31,11:30.3,Normal
20,11:30.6,Normal
27,11:30.8,Normal
29,11:31.2,Normal
31,11:31.3,Normal
17,11:30.7,Normal
21,11:31.7,Normal
25,11:31.1,Normal
20,11:31.3,Normal
12,11:32.1,Normal
13,11:32.4,Normal
18,11:31.7,Normal
26,11:32.5,Normal
23,11:32.9,Normal
29,11:33.1,Normal
23,11:32.1,Normal
14,11:32.2,Normal
16,11:32.7,Normal
28,11:33.5,Normal
22,11:32.8,Normal
32,11:33.1,Normal
16,11:33.5,Normal
10,11:33.6,Normal
30,11:33.7,Normal
11,11:41.7,Normal
18,11:41.9,Normal
20,11:42.0,Normal
21,11:42.1,Normal
25,11:42.6,Normal
19,11:42.9,Normal
14,11:43.4,Normal
17,11:42.6,Normal
32,11:43.0,Normal
23,11:43.2,Normal
30,11:43.7,Normal
28,11:43.9,Normal
31,11:43.9,Normal
18,11:44.4,Normal
23,11:44.0,Normal
31,11:44.8,Normal
11,11:45.1,Normal
25,11:44.3,Normal
21,11:45.5,Normal
23,11:45.7,Normal
29,11:44.8,Normal
12,11:45.3,Normal
20,11:45.5,Normal
29,11:45.8,Normal
27,11:49.9,Normal
24,11:49.8,Normal
31,11:50.2,Normal
11,11:50.2,Normal
30,11:50.6,Normal
27,11:50.8,Normal
17,11:51.0,Normal
19,11:50.5,Normal
21,11:51.3,Normal
16,11:51.7,Normal
12,11:50.7,Normal
21,11:52.1,Normal
19,11:52.3,Normal
26,11:52.5,Normal
22,11:51.2,Normal
10,11:51.4,Normal
27,11:51.6,Normal
19,11:53.0,Normal
25,11:53.1,Normal
31,11:52.0,Normal
18,11:52.4,Normal
27,11:52.5,Normal
31,11:52.9,Normal
12,11:53.2,Normal
26,11:53.4,Normal
32,11:57.4,Normal
24,11:57.6,Normal
29,11:57.8,Normal
21,11:58.1,Normal
11,11:58.1,Normal
30,11:58.2,Normal
23,11:58.4,Normal
32,11:58.4,Normal
16,11:58.6,Normal
18,11:58.9,Normal
14,11:59.1,Normal
28,11:58.9,Normal
27,11:59.8,Normal
25,11:59.9,Normal
32,11:59.3,Normal
13,12:00.1,Normal
29,11:59.5,Normal
25,12:00.6,Normal
17,12:00.7,Normal
30,11:59.9,Normal
22,12:00.2,Normal
27,12:00.7,Normal
19,12:01.0,Normal
20,12:00.9,Normal
14,12:01.0,Normal
17,12:01.5,Normal
23,12:01.7,Normal
29,12:02.1,Normal
27,12:01.5,Normal
12,12:02.5,Normal
24,12:01.7,Normal
28,12:02.5,Normal
19,12:01.9,Normal
15,12:02.5,Normal
16,12:03.1,Normal
32,12:02.7,Normal
23,12:03.4,Normal
26,12:02.8,Normal
20,12:03.6,Normal
12,12:03.3,Normal
22,12:03.7,Normal
12,12:04.2,Normal
32,12:04.5,Normal
25,12:03.4,Normal
29,12:03.8,Normal
28,12:04.3,Normal
11,12:04.4,Normal
19,12:04.7,Normal
18,12:05.0,Normal
12,12:12.9,Normal
31,12:12.9,Normal
18,12:13.0,Normal
15,12:13.5,Normal
12,12:13.7,Normal
22,12:14.1,Normal
32,12:13.2,Normal
14,12:14.3,Normal
14,12:13.4,Normal
11,12:14.7,Normal
25,12:15.0,Normal
12,12:15.4,Normal
28,12:13.9,Normal
27,12:14.1,Normal
11,12:15.6,Normal
17,12:14.4,Normal
20,12:16.0,Normal
10,12:16.2,Normal
12,12:14.6,Normal
20,12:15.1,Normal
19,12:15.2,Normal
30,12:15.7,Normal
21,12:15.9,Normal
26,12:16.1,Normal
13,12:16.5,Normal
24,59:33.4,Normal
16,59:34.0,Normal
30,59:34.1,Normal
15,59:33.4,Normal
11,59:34.4,Normal
22,59:33.5,Normal
16,59:34.8,Normal
12,59:33.9,Normal
29,59:35.1,Normal
26,59:34.3,Normal
20,59:34.5,Normal
19,59:35.4,Normal
10,59:34.8,Normal
28,59:35.8,Normal
27,59:35.2,Normal
15,59:35.8,Normal
22,59:36.3,Normal
21,59:35.5,Normal
12,59:35.6,Normal
12,59:36.6,Normal
31,59:36.8,Normal
29,59:35.9,Normal
16,59:36.4,Normal
29,59:36.7,Normal
27,59:36.7,Normal
16,59:37.1,Normal
11,59:37.2,Normal
14,59:37.3,Normal
15,59:37.5,Normal
31,59:37.8,Normal
20,59:37.9,Normal
16,59:37.9,Normal
23,59:38.1,Normal
30,59:38.3,Normal
28,59:38.4,Normal
20,59:38.7,Normal
12,59:39.1,Normal
15,59:39.3,Normal
31,59:38.8,Normal
19,59:39.4,Normal
18,59:39.0,Normal
30,59:39.1,Normal
15,59:40.0,Normal
20,59:39.6,Normal
21,59:40.0,Normal
24,59:40.3,Normal
12,59:40.1,Normal
18,59:40.7,Normal
17,59:40.7,Normal
10,59:40.9,Normal
23,59:40.9,Normal
24,59:41.1,Normal
19,59:41.2,Normal
26,59:41.5,Normal
23,59:41.8,Normal
20,59:42.2,Normal
11,59:42.4,Normal
11,59:41.5,Normal
23,59:42.7,Normal
31,59:42.9,Normal
11,59:43.2,Normal
24,59:43.5,Normal
24,59:41.9,Normal
16,59:44.0,Normal
27,59:42.1,Normal
18,59:42.2,Normal
26,59:44.1,Normal
10,59:42.6,Normal
14,59:42.9,Normal
28,59:44.4,Normal
17,59:43.4,Normal
15,59:43.7,Normal
14,59:43.8,Normal
29,59:44.1,Normal
32,59:44.6,Normal
14,08:56.1,Normal
17,08:56.5,Normal
22,08:56.8,Normal
26,08:56.1,Normal
24,08:57.0,Normal
15,08:56.4,Normal
15,08:57.3,Normal
23,08:57.7,Normal
30,08:56.8,Normal
12,08:57.8,Normal
18,08:57.0,Normal
31,08:57.2,Normal
14,08:58.5,Normal
30,08:58.5,Normal
18,08:57.7,Normal
24,08:57.8,Normal
29,08:58.8,Normal
27,08:58.1,Normal
21,08:59.4,Normal
18,08:58.5,Normal
19,08:59.4,Normal
26,08:58.8,Normal
14,08:59.4,Normal
20,08:59.4,Normal
24,08:59.7,Normal
24,09:07.5,Normal
17,09:07.6,Normal
21,09:08.0,Normal
12,09:07.8,Normal
31,09:08.0,Normal
26,09:08.3,Normal
32,09:08.5,Normal
12,09:08.6,Normal
14,09:08.6,Normal
20,09:09.1,Normal
10,09:09.3,Normal
25,09:09.1,Normal
32,09:09.4,Normal
28,09:09.4,Normal
30,09:09.4,Normal
29,09:09.8,Normal
26,09:10.0,Normal
15,09:10.5,Normal
13,09:09.7,Normal
18,09:10.0,Normal
26,09:10.9,Normal
14,09:11.2,Normal
14,09:10.4,Normal
20,09:10.9,Normal
28,09:11.2,Normal
14,09:18.9,Normal
27,09:19.2,Normal
29,09:19.3,Normal
12,09:19.4,Normal
18,09:19.5,Normal
28,09:19.6,Normal
31,09:20.0,Normal
27,09:20.1,Normal
32,09:20.1,Normal
14,09:20.6,Normal
13,09:20.1,Normal
21,09:20.6,Normal
30,09:21.0,Normal
22,09:20.8,Normal
12,09:21.1,Normal
19,09:21.2,Normal
21,09:21.4,Normal
17,09:21.9,Normal
26,09:22.0,Normal
14,09:21.4,Normal
27,09:21.9,Normal
29,09:22.5,Normal
12,09:22.1,Normal
18,09:22.2,Normal
17,09:37.9,Normal
31,09:22.7,Normal
21,09:38.1,Normal
31,09:38.4,Normal
26,09:38.5,Normal
12,09:38.8,Normal
24,09:39.3,Normal
25,09:39.4,Normal
27,09:38.6,Normal
17,09:38.8,Normal
17,09:39.6,Normal
20,09:39.9,Normal
22,09:40.4,Normal
18,09:40.6,Normal
32,09:39.4,Normal
20,09:40.8,Normal
32,09:41.2,Normal
20,09:41.7,Normal
16,09:39.4,Normal
12,09:39.5,Normal
13,09:40.0,Normal
24,09:40.3,Normal
28,09:40.8,Normal
16,09:41.1,Normal
26,09:41.3,Normal
28,09:41.7,Normal
17,09:42.1,Normal
30,09:42.0,Normal
16,09:42.1,Normal
14,09:42.4,Normal
19,09:42.1,Normal
24,09:42.9,Normal
30,09:42.8,Normal
10,09:42.9,Normal
19,09:43.1,Normal
21,09:43.3,Normal
28,09:43.4,Normal
17,09:43.8,Normal
19,09:43.9,Normal
20,09:44.4,Normal
24,09:44.6,Normal
23,09:43.7,Normal
21,09:45.0,Normal
10,09:43.7,Normal
12,09:45.2,Normal
28,09:44.2,Normal
31,09:44.6,Normal
24,09:45.5,Normal
25,09:44.7,Normal
13,09:45.0,Normal
10,09:45.5,Normal
25,09:45.6,Normal
18,09:45.8,Normal
13,09:46.0,Normal
29,09:46.3,Normal
17,09:46.5,Normal
31,09:46.4,Normal
10,09:46.4,Normal
21,09:46.6,Normal
27,09:47.3,Normal
25,09:47.3,Normal
30,09:47.9,Normal
28,09:47.0,Normal
27,09:48.1,Normal
17,09:48.1,Normal
24,09:47.3,Normal
26,09:47.5,Normal
20,09:48.0,Normal
25,09:48.0,Normal
20,09:48.8,Normal
10,09:48.2,Normal
27,09:49.0,Normal
17,09:49.1,Normal
24,09:48.9,Normal
11,09:48.9,Normal
13,09:49.3,Normal
12,10:00.9,Normal
15,10:00.9,Normal
29,10:01.5,Normal
19,10:01.4,Normal
12,10:01.7,Normal
14,10:01.7,Normal
10,10:02.1,Normal
23,10:01.9,Normal
20,10:02.2,Normal
29,10:02.3,Normal
32,10:02.5,Normal
28,10:02.8,Normal
26,10:03.2,Normal
15,10:02.6,Normal
17,10:03.4,Normal
13,10:02.8,Normal
21,10:03.9,Normal
22,10:03.2,Normal
29,10:04.0,Normal
27,10:04.4,Normal
28,10:04.6,Normal
12,10:03.4,Normal
28,10:03.7,Normal
22,10:04.0,Normal
12,10:04.3,Normal
28,10:12.5,Normal
10,10:12.6,Normal
15,10:13.0,Normal
23,10:13.4,Normal
20,10:13.5,Normal
14,10:13.8,Normal
13,10:12.8,Normal
22,10:13.2,Normal
25,10:13.4,Normal
23,10:14.3,Normal
20,10:14.3,Normal
26,10:13.8,Normal
32,10:14.2,Normal
32,10:15.0,Normal
13,10:15.7,Normal
23,10:16.0,Normal
14,10:16.6,Normal
16,10:14.3,Normal
20,10:16.9,Normal
12,10:14.5,Normal
28,10:15.1,Normal
24,10:15.7,Normal
31,10:16.2,Normal
32,10:16.6,Normal
23,10:16.9,Normal
14,10:20.9,Normal
27,10:21.1,Normal
12,10:21.2,Normal
21,10:21.4,Normal
16,10:21.6,Normal
31,10:21.6,Normal
26,10:21.8,Normal
10,10:22.4,Normal
19,10:22.6,Normal
30,10:22.1,Normal
23,10:22.2,Normal
28,10:23.0,Normal
21,10:23.2,Normal
32,10:22.4,Normal
24,10:23.6,Normal
14,10:23.7,Normal
24,10:22.8,Normal
22,10:23.2,Normal
17,10:24.3,Normal
19,10:24.3,Normal
11,10:23.5,Normal
18,10:23.9,Normal
30,10:24.0,Normal
24,10:24.5,Normal
28,10:24.6,Normal
25,10:24.7,Normal
11,10:28.9,Normal
21,10:29.2,Normal
32,10:29.5,Normal
17,10:28.9,Normal
26,10:30.0,Normal
31,10:29.4,Normal
10,10:29.6,Normal
27,10:30.1,Normal
18,10:29.9,Normal
20,10:30.2,Normal
11,10:30.5,Normal
14,10:30.8,Normal
22,10:31.1,Normal
32,10:30.5,Normal
13,10:31.3,Normal
17,10:31.7,Normal
18,10:30.9,Normal
21,10:30.9,Normal
16,10:31.3,Normal
20,10:32.0,Normal
11,10:32.1,Normal
27,10:31.7,Normal
24,10:31.9,Normal
19,10:32.3,Normal
29,10:48.0,Normal
11,10:48.0,Normal
15,10:48.0,Normal
20,10:48.3,Normal
13,10:48.6,Normal
32,10:48.8,Normal
21,10:48.6,Normal
28,10:48.8,Normal
20,10:49.1,Normal
12,10:49.2,Normal
21,10:49.5,Normal
23,10:49.4,Normal
24,10:49.8,Normal
11,10:49.9,Normal
12,10:50.2,Normal
15,10:49.8,Normal
25,10:50.7,Normal
11,10:50.8,Normal
26,10:51.2,Normal
25,10:49.9,Normal
31,10:50.1,Normal
15,10:50.5,Normal
24,10:50.8,Normal
27,10:51.4,Normal
13,10:51.5,Normal
10,10:51.5,Normal
14,10:52.0,Normal
15,10:52.3,Normal
31,10:52.0,Normal
27,10:52.2,Normal
13,10:52.3,Normal
20,10:52.6,Normal
32,10:53.0,Normal
25,10:53.3,Normal
22,10:52.4,Normal
23,10:52.9,Normal
21,10:53.8,Normal
25,10:54.1,Normal
20,10:54.2,Normal
21,10:53.0,Normal
24,10:53.4,Normal
18,10:53.5,Normal
31,10:54.7,Normal
15,10:55.0,Normal
28,10:54.0,Normal
19,10:54.2,Normal
22,10:55.1,Normal
26,10:54.8,Normal
32,10:54.8,Normal
18,10:55.1,Normal
18,10:59.4,Normal
22,10:59.7,Normal
20,10:59.5,Normal
32,11:00.0,Normal
28,11:00.2,Normal
12,11:00.4,Normal
21,11:01.0,Normal
12,10:59.6,Normal
23,10:59.9,Normal
19,11:01.3,Normal
20,11:00.2,Normal
17,11:00.7,Normal
23,11:01.4,Normal
31,11:01.0,Normal
18,11:01.2,Normal
27,11:01.3,Normal
24,11:01.9,Normal
13,11:02.0,Normal
32,11:02.4,Normal
31,11:02.7,Normal
30,11:01.8,Normal
28,11:03.0,Normal
20,11:02.2,Normal
16,11:02.4,Normal
11,11:02.8,Normal
27,11:03.2,Normal
15,11:03.5,Normal
17,11:03.4,Normal
25,11:03.6,Normal
19,11:03.9,Normal
30,11:04.4,Normal
24,11:03.7,Normal
20,11:04.0,Normal
29,11:04.3,Normal
24,11:04.5,Normal
20,11:04.8,Normal
26,11:04.6,Normal
30,11:05.1,Normal
12,11:05.2,Normal
26,11:05.5,Normal
20,11:05.7,Normal
14,11:06.2,Normal
32,11:05.2,Normal
23,11:06.5,Normal
28,11:06.7,Normal
31,11:05.4,Normal
29,11:06.0,Normal
32,11:06.2,Normal
19,11:06.5,Normal
12,11:06.9,Normal
11,11:07.0,Normal
14,11:10.7,Normal
32,11:11.3,Normal
15,11:11.3,Normal
19,11:11.8,Normal
13,11:12.1,Normal
27,11:11.3,Normal
17,11:12.2,Normal
18,11:11.4,Normal
24,11:11.6,Normal
30,11:12.8,Normal
29,11:12.1,Normal
32,11:12.9,Normal
24,11:12.5,Normal
12,11:12.8,Normal
11,11:13.0,Normal
25,11:13.3,Normal
20,11:13.7,Normal
23,11:13.3,Normal
13,11:13.8,Normal
11,11:13.8,Normal
10,11:14.0,Normal
24,11:14.2,Normal
17,11:14.2,Normal
13,11:14.6,Normal
32,11:14.7,Normal
11,11:14.7,Normal
20,11:14.7,Normal
23,11:15.1,Normal
13,11:15.3,Normal
17,11:15.1,Normal
20,11:15.7,Normal
26,11:15.8,Normal
10,11:15.9,Normal
14,11:15.9,Normal
20,11:16.5,Normal
17,11:16.1,Normal
29,11:16.3,Normal
14,11:16.8,Normal
23,11:17.0,Normal
28,11:17.2,Normal
10,11:16.8,Normal
16,11:17.5,Normal
15,11:16.9,Normal
13,11:18.0,Normal
18,11:17.4,Normal
22,11:18.1,Normal
25,11:17.5,Normal
19,11:17.9,Normal
30,11:18.3,Normal
11,11:22.5,Normal
29,11:22.6,Normal
23,11:22.9,Normal
18,11:22.4,Normal
32,11:22.8,Normal
28,11:23.3,Normal
29,11:23.4,Normal
18,11:24.0,Normal
16,11:23.0,Normal
11,11:24.1,Normal
15,11:24.3,Normal
12,11:23.4,Normal
32,11:23.6,Normal
16,11:23.9,Normal
25,11:24.0,Normal
23,11:24.8,Normal
27,11:24.5,Normal
16,11:24.8,Normal
29,11:25.1,Normal
15,11:25.1,Normal
21,11:25.5,Normal
23,11:25.7,Normal
32,11:25.5,Normal
30,11:25.6,Normal
14,11:26.0,Normal
19,11:26.2,Normal
27,11:26.3,Normal
10,11:26.6,Normal
26,11:26.3,Normal
18,11:26.6,Normal
20,11:26.8,Normal
18,11:27.3,Normal
31,11:27.6,Normal
28,11:26.9,Normal
21,11:27.2,Normal
32,11:28.0,Normal
17,11:27.4,Normal
29,11:27.7,Normal
30,11:28.2,Normal
28,11:28.5,Normal
21,11:28.9,Normal
16,11:29.1,Normal
18,11:28.3,Normal
29,11:29.3,Normal
31,11:28.5,Normal
32,11:29.6,Normal
20,11:28.7,Normal
11,11:29.3,Normal
15,11:29.4,Normal
12,11:29.5,Normal
13,11:29.9,Normal
25,11:34.0,Normal
32,11:33.9,Normal
17,11:34.2,Normal
10,11:34.6,Normal
29,11:34.9,Normal
23,11:34.6,Normal
20,11:34.9,Normal
17,11:35.0,Normal
13,11:35.0,Normal
10,11:35.3,Normal
12,11:35.7,Normal
18,11:35.2,Normal
25,11:35.7,Normal
19,11:35.9,Normal
18,11:36.0,Normal
23,11:36.2,Normal
32,11:36.4,Normal
27,11:36.7,Normal
29,11:36.6,Normal
17,11:36.7,Normal
22,11:37.3,Normal
29,11:37.5,Normal
16,11:37.0,Normal
10,11:37.1,Normal
30,11:37.6,Normal
26,11:37.8,Normal
32,11:38.0,Normal
18,11:37.7,Normal
25,11:38.3,Normal
17,11:38.3,Normal
28,11:38.7,Normal
24,11:38.5,Normal
14,11:38.7,Normal
17,11:39.1,Normal
24,11:39.3,Normal
22,11:39.2,Normal
30,11:39.3,Normal
15,11:39.7,Normal
32,11:39.7,Normal
13,11:40.1,Normal
25,11:40.0,Normal
19,11:40.3,Normal
21,11:40.4,Normal
32,11:40.5,Normal
28,11:40.5,Normal
25,11:40.8,Normal
17,11:40.9,Normal
20,11:41.2,Normal
28,11:41.4,Normal
13,11:46.0,Normal
16,11:46.2,Normal
21,11:46.4,Normal
28,11:46.4,Normal
29,11:46.6,Normal
23,11:46.6,Normal
13,11:46.9,Normal
25,11:47.0,Normal
24,11:47.3,Normal
17,11:47.5,Normal
25,11:47.8,Normal
12,11:47.2,Normal
21,11:48.1,Normal
15,11:48.5,Normal
25,11:48.6,Normal
14,11:47.5,Normal
30,11:47.9,Normal
26,11:49.0,Normal
11,11:49.4,Normal
18,11:49.6,Normal
29,11:48.3,Normal
17,11:48.3,Normal
13,11:48.7,Normal
27,11:48.9,Normal
31,11:49.3,Normal
19,11:49.7,Normal
31,11:53.6,Normal
15,11:53.9,Normal
12,11:54.1,Normal
27,11:54.3,Normal
20,11:54.1,Normal
18,11:54.4,Normal
19,11:54.8,Normal
22,11:54.9,Normal
13,11:54.8,Normal
17,11:55.3,Normal
10,11:55.8,Normal
23,11:55.8,Normal
16,11:55.2,Normal
18,11:56.3,Normal
13,11:56.6,Normal
12,11:57.0,Normal
25,11:55.5,Normal
21,11:57.2,Normal
20,11:55.7,Normal
29,11:56.1,Normal
17,11:56.2,Normal
32,11:56.5,Normal
24,11:56.8,Normal
19,11:57.3,Normal
31,12:05.1,Normal
23,12:05.2,Normal
26,12:05.3,Normal
11,12:05.3,Normal
21,12:05.6,Normal
31,12:05.9,Normal
27,12:05.8,Normal
30,12:05.9,Normal
25,12:06.2,Normal
14,12:06.3,Normal
19,12:06.5,Normal
17,12:06.6,Normal
25,12:07.0,Normal
13,12:07.0,Normal
15,12:07.0,Normal
32,12:07.1,Normal
17,12:07.6,Normal
27,12:07.6,Normal
11,12:07.8,Normal
26,12:07.9,Normal
23,12:08.0,Normal
29,12:08.0,Normal
17,12:08.4,Normal
12,12:08.5,Normal
18,12:08.7,Normal
28,12:08.7,Normal
19,12:09.1,Normal
23,12:09.0,Normal
18,12:09.4,Normal
31,12:09.4,Normal
26,12:09.7,Normal
15,12:10.0,Normal
25,12:09.6,Normal
10,12:10.0,Normal
18,12:10.3,Normal
24,12:10.7,Normal
13,12:10.3,Normal
19,12:10.8,Normal
11,12:11.1,Normal
26,12:10.7,Normal
10,12:10.8,Normal
18,12:11.3,Normal
20,12:11.5,Normal
31,12:11.9,Normal
29,12:11.6,Normal
15,12:11.8,Normal
13,12:12.1,Normal
16,12:12.1,Normal
21,12:12.5,Normal
29,12:12.6,Normal
30,12:16.6,Normal
16,12:16.7,Normal
32,12:17.0,Normal
14,12:17.2,Normal
13,12:17.5,Normal
26,12:17.0,Normal
15,12:18.0,Normal
22,12:18.4,Normal
31,12:17.3,Normal
22,12:17.6,Normal
26,12:17.8,Normal
25,12:18.6,Normal
28,12:18.4,Normal
16,12:18.6,Normal
19,12:18.8,Normal
32,12:18.8,Normal
22,12:19.2,Normal
21,12:19.4,Normal
13,12:19.2,Normal
29,12:19.5,Normal
19,12:19.7,Normal
11,12:19.8,Normal
22,12:20.1,Normal
18,12:20.0,Normal
20,12:20.3,Normal
11,12:20.6,Normal
29,12:20.5,Normal
12,12:20.6,Normal
18,12:20.9,Normal
25,12:21.1,Normal
26,12:21.4,Normal
19,12:21.5,Normal
16,12:22.1,Normal
32,12:22.2,Normal
25,12:22.7,Normal
12,12:21.4,Normal
11,12:21.4,Normal
28,12:22.9,Normal
15,12:23.1,Normal
